                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     83,                0.42625,                0.77392,                0.25653,                0.91778,                0.91275,                 0.8541,                0.90723,                0.77744,                0.90455,                0.84564,                0.89351,                0.73799,                      0,                      0,                    inf,                      0,              0.0001882,              0.0001882,              0.0001882
                     84,                 0.4277,                0.76878,                0.25857,                0.91762,                0.89056,                0.87315,                0.89903,                0.77083,                0.88779,                0.87101,                0.89386,                0.73215,                      0,                      0,                    inf,                      0,              0.0001783,              0.0001783,              0.0001783
                     85,                0.41997,                0.75982,                0.25375,                0.91504,                0.89682,                0.86327,                0.90874,                0.77507,                0.88681,                0.85505,                0.89375,                 0.7339,                      0,                      0,                    inf,                      0,              0.0001684,              0.0001684,              0.0001684
                     86,                0.41673,                 0.7569,                 0.2545,                0.91028,                0.89418,                0.87573,                0.90953,                0.77335,                0.88517,                0.86738,                0.89495,                 0.7299,                      0,                      0,                    inf,                      0,              0.0001585,              0.0001585,              0.0001585
                     87,                0.41405,                0.76819,                0.24887,                0.90499,                0.90975,                0.85945,                0.91265,                0.77743,                0.90085,                 0.8511,                0.89967,                0.73451,                      0,                      0,                    inf,                      0,              0.0001486,              0.0001486,              0.0001486
                     88,                0.42646,                0.77562,                0.25489,                0.91066,                0.88068,                0.87994,                  0.912,                0.77507,                0.87239,                0.87356,                0.89775,                0.73412,                      0,                      0,                    inf,                      0,              0.0001387,              0.0001387,              0.0001387
                     89,                0.41897,                0.76843,                0.25165,                0.91028,                 0.9086,                 0.8535,                0.91025,                0.77974,                0.90043,                0.84565,                0.89741,                0.73924,                      0,                      0,                    inf,                      0,              0.0001288,              0.0001288,              0.0001288
                     90,                 0.3826,                0.79336,                0.25865,                 0.9011,                0.90012,                0.87904,                0.90661,                0.75276,                0.89042,                0.86993,                0.89485,                0.70681,                      0,                      0,                    inf,                      0,              0.0001189,              0.0001189,              0.0001189
                     91,                 0.3642,                0.73628,                0.22204,                0.89054,                0.90853,                0.86562,                0.91162,                 0.7607,                0.89927,                0.85583,                0.89928,                0.71952,                      0,                      0,                    inf,                      0,               0.000109,               0.000109,               0.000109
                     92,                0.35062,                0.70378,                0.21354,                  0.883,                0.90073,                 0.8775,                0.91515,                0.76581,                0.89093,                0.86838,                 0.9054,                0.72288,                      0,                      0,                    inf,                      0,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.36121,                0.71666,                0.22122,                0.88797,                0.92024,                0.87063,                0.91259,                0.76829,                0.91349,                0.86224,                0.90243,                0.72889,                      0,                      0,                    inf,                      0,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                0.35055,                0.69049,                0.21398,                0.88727,                0.90721,                0.87546,                 0.9127,                 0.7729,                0.89637,                0.86474,                0.90047,                0.72605,                      0,                      0,                    inf,                      0,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.34727,                0.69401,                 0.2096,                0.87778,                0.91317,                 0.8781,                0.91305,                0.77419,                 0.9032,                0.86845,                0.90086,                0.73211,                      0,                      0,                    inf,                      0,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.34541,                0.68124,                0.20743,                0.87983,                0.91339,                0.88123,                0.91194,                0.77539,                0.90385,                0.87207,                 0.8996,                0.73202,                      0,                      0,                    inf,                      0,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.34201,                0.69006,                0.20169,                0.87899,                0.91193,                0.87898,                0.91322,                 0.7766,                0.90203,                0.86926,                0.90006,                 0.7335,                      0,                      0,                    inf,                      0,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.34243,                0.68456,                0.20593,                0.87821,                 0.9142,                0.87849,                0.91386,                0.77467,                0.90437,                0.86937,                 0.9012,                0.73485,                      0,                      0,                    inf,                      0,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.34781,                0.69477,                0.20253,                0.87769,                0.91949,                0.87719,                0.91393,                0.77441,                0.90965,                0.86807,                0.90073,                0.73054,                      0,                      0,                    inf,                      0,               2.98e-05,               2.98e-05,               2.98e-05
