                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                 0.4727,                 0.8124,                0.27993,                0.93602,                0.84341,                0.84037,                0.89776,                0.74509,                0.84564,                0.84309,                0.89012,                0.71183,                      0,                      0,                    inf,                      0,                0.00307,                0.00307,                0.00307
                     72,                0.46959,                0.82713,                0.27783,                0.93308,                0.85513,                0.84937,                 0.9045,                0.75596,                0.86217,                0.85093,                0.89778,                0.71717,                      0,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                     73,                0.45986,                 0.8147,                0.26883,                0.92981,                0.90314,                0.83697,                0.92206,                0.76958,                0.89596,                 0.8475,                0.91133,                0.72521,                      0,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     74,                0.45729,                 0.8184,                0.27199,                0.92837,                0.92473,                 0.8493,                 0.9294,                0.77565,                0.91821,                0.84348,                0.91359,                0.73486,                      0,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                     75,                0.45791,                0.80245,                 0.2694,                0.92974,                0.90752,                0.84797,                0.92655,                0.77676,                0.89871,                0.84074,                0.91478,                0.73935,                      0,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     76,                0.46099,                0.80792,                0.27224,                0.93686,                0.85358,                0.86457,                0.91118,                0.75627,                0.85129,                0.86534,                0.90876,                0.72314,                      0,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                     77,                0.45137,                0.80902,                0.26406,                0.92657,                0.87459,                0.81849,                0.90885,                0.76868,                0.85333,                0.82684,                0.89791,                0.72403,                      0,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     78,                0.44669,                0.78034,                0.26086,                0.92648,                 0.8848,                0.86537,                0.92218,                0.77981,                0.88674,                0.86787,                0.91851,                 0.7347,                      0,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                     79,                0.44919,                0.79221,                0.26037,                0.92503,                0.91151,                0.85422,                0.92468,                0.77971,                0.90391,                0.84776,                0.91366,                0.72748,                      0,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     80,                0.44524,                0.78546,                0.25229,                0.92616,                0.87799,                0.85458,                0.90966,                0.76893,                0.89576,                0.86079,                 0.9078,                 0.7238,                      0,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                     81,                0.44435,                0.80843,                0.25446,                0.92562,                0.92039,                0.83387,                0.91631,                0.77221,                0.92475,                0.84171,                0.90826,                0.73264,                      0,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     82,                0.43948,                 0.7785,                0.24849,                0.92538,                0.91612,                0.85895,                0.92407,                 0.7787,                0.90988,                0.85304,                0.91099,                 0.7374,                      0,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                     83,                0.43984,                0.77913,                0.24876,                0.92502,                0.88677,                0.84012,                0.90564,                0.77239,                 0.8961,                0.84915,                0.90846,                0.74034,                      0,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     84,                0.43883,                 0.7777,                0.25179,                 0.9218,                 0.8804,                  0.875,                0.92924,                 0.7794,                0.87416,                0.86916,                0.91729,                0.74371,                      0,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                     85,                0.42664,                0.75487,                0.24286,                0.91678,                0.90171,                0.83987,                0.92015,                0.77701,                 0.8948,                 0.8302,                0.90718,                  0.736,                      0,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     86,                0.42234,                0.75443,                0.23593,                0.91149,                 0.9191,                0.87007,                0.92484,                0.77848,                0.91323,                0.86416,                0.91306,                0.73778,                      0,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                     87,                0.42399,                0.77728,                  0.236,                0.90903,                0.87622,                0.87743,                0.92902,                0.78257,                0.87065,                0.87207,                0.91721,                0.74558,                      0,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     88,                0.43153,                0.76849,                0.24162,                0.91442,                0.90443,                0.81105,                0.90906,                0.78015,                0.84447,                 0.8643,                0.89758,                0.73717,                      0,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                     89,                  0.419,                0.75902,                0.23833,                0.91418,                0.91167,                0.83901,                0.91809,                 0.7817,                0.87127,                0.86485,                0.90613,                 0.7426,                      0,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     90,                0.35902,                0.70867,                0.21124,                0.88893,                0.91849,                0.84993,                0.91393,                0.77659,                0.91298,                0.84458,                0.90322,                0.74104,                      0,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                     91,                0.35096,                0.68347,                0.19391,                0.88161,                0.89199,                0.90201,                0.92912,                0.78856,                0.88467,                0.89599,                0.91487,                0.75515,                      0,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     92,                0.33905,                0.66398,                0.18418,                0.87705,                0.87441,                0.88728,                0.91176,                0.76635,                0.86848,                0.88137,                0.89885,                0.73813,                      0,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                     93,                0.34913,                0.67561,                0.18995,                0.88317,                0.90526,                0.86168,                0.91683,                0.77035,                0.89844,                  0.855,                 0.9043,                0.73874,                      0,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.34044,                0.65276,                0.18477,                0.88344,                 0.9133,                0.86845,                0.92786,                0.79101,                0.89936,                0.87103,                0.91753,                0.75056,                      0,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                     95,                 0.3376,                0.65558,                0.18001,                0.87483,                0.91457,                 0.8882,                0.93031,                0.78942,                0.90842,                0.88515,                0.91901,                0.75514,                      0,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     96,                0.32777,                0.64496,                0.17687,                0.87256,                0.93011,                0.85778,                0.92256,                 0.7889,                0.93377,                0.86108,                0.91921,                0.74909,                      0,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.32819,                0.63746,                0.17106,                0.87146,                0.87613,                0.88274,                0.92234,                0.78919,                0.89844,                0.85924,                0.91374,                0.75335,                      0,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.32404,                0.63814,                0.17208,                0.86815,                0.92086,                0.83924,                0.91831,                0.78497,                0.91715,                0.83521,                0.90953,                0.75042,                      0,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                     99,                0.32258,                0.63717,                0.16692,                0.86761,                0.87588,                0.88584,                0.91488,                0.78152,                0.86881,                0.87861,                0.90353,                0.74339,                      0,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
