                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                0.42409,                 0.7693,                0.26741,                0.91452,                0.93583,                0.86001,                 0.9315,                0.79467,                0.92339,                0.84904,                0.91764,                 0.7589,                      0,                      0,                    inf,                      0,              0.0001585,              0.0001585,              0.0001585
                     87,                0.42247,                0.78057,                0.26395,                0.91582,                0.91652,                0.88082,                0.93382,                0.79951,                0.90444,                0.86962,                0.91992,                0.75801,                      0,                      0,                    inf,                      0,              0.0001486,              0.0001486,              0.0001486
                     88,                 0.4289,                0.78812,                0.26215,                0.91636,                0.91747,                0.88082,                0.93473,                 0.7983,                 0.9071,                0.87095,                0.92028,                0.76083,                      0,                      0,                    inf,                      0,              0.0001387,              0.0001387,              0.0001387
                     89,                0.42287,                0.77419,                0.26236,                0.91324,                0.91661,                0.86333,                0.93142,                0.79334,                0.90602,                0.85345,                0.91728,                 0.7526,                      0,                      0,                    inf,                      0,              0.0001288,              0.0001288,              0.0001288
                     90,                 0.3905,                0.79357,                0.26793,                0.91399,                0.94491,                0.83261,                0.92453,                0.78377,                 0.9456,                0.82002,                 0.9147,                0.74461,                      0,                      0,                    inf,                      0,              0.0001189,              0.0001189,              0.0001189
                     91,                0.36727,                0.76487,                0.23382,                0.89883,                0.91158,                0.88478,                0.93069,                0.78543,                0.90246,                0.87623,                0.91769,                0.75006,                      0,                      0,                    inf,                      0,               0.000109,               0.000109,               0.000109
                     92,                0.36276,                0.73664,                0.22885,                0.89269,                0.94125,                0.87725,                0.93576,                0.79194,                0.93196,                 0.8687,                0.92335,                0.75273,                      0,                      0,                    inf,                      0,               9.91e-05,               9.91e-05,               9.91e-05
                     93,                0.36079,                0.71732,                 0.2223,                0.89475,                0.94529,                0.86279,                0.93146,                0.78401,                0.93644,                0.85263,                0.91815,                0.75259,                      0,                      0,                    inf,                      0,               8.92e-05,               8.92e-05,               8.92e-05
                     94,                 0.3489,                0.70068,                 0.2126,                0.88332,                0.86768,                0.91711,                0.92827,                  0.788,                0.85863,                0.90855,                0.91497,                0.74857,                      0,                      0,                    inf,                      0,               7.93e-05,               7.93e-05,               7.93e-05
                     95,                0.35614,                0.70227,                0.21632,                0.88662,                0.91251,                0.87775,                0.92868,                0.78885,                0.90398,                0.86907,                0.91561,                0.74952,                      0,                      0,                    inf,                      0,               6.94e-05,               6.94e-05,               6.94e-05
                     96,                0.34988,                 0.6938,                0.21183,                0.88246,                0.94295,                  0.849,                0.92859,                0.78824,                0.93368,                0.84045,                0.91532,                0.75409,                      0,                      0,                    inf,                      0,               5.95e-05,               5.95e-05,               5.95e-05
                     97,                0.35025,                0.69591,                0.20841,                0.88673,                0.94519,                0.84568,                0.92938,                0.78566,                0.93586,                0.83713,                0.91576,                0.74876,                      0,                      0,                    inf,                      0,               4.96e-05,               4.96e-05,               4.96e-05
                     98,                0.34902,                0.69814,                0.21396,                0.88189,                0.91558,                0.87448,                 0.9305,                0.78719,                0.93515,                0.84683,                0.91707,                0.74878,                      0,                      0,                    inf,                      0,               3.97e-05,               3.97e-05,               3.97e-05
                     99,                0.35081,                0.73946,                0.21134,                0.88439,                0.94046,                0.83877,                0.92999,                0.78763,                 0.9304,                0.83032,                0.91655,                0.75068,                      0,                      0,                    inf,                      0,               2.98e-05,               2.98e-05,               2.98e-05
