                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 0.4717,                 0.8359,                0.28041,                0.93396,                0.89242,                0.83091,                0.90578,                0.76347,                0.89016,                0.83218,                0.89955,                0.73476,                      0,                      0,                    inf,                      0,               0.002971,               0.002971,               0.002971
                     73,                0.46021,                0.80594,                0.26942,                0.92971,                0.85626,                0.86255,                0.90836,                 0.7689,                0.85024,                0.85689,                0.89727,                0.72494,                      0,                      0,                    inf,                      0,               0.002872,               0.002872,               0.002872
                     74,                0.45869,                 0.8137,                0.27076,                0.92926,                0.91767,                 0.8153,                0.91024,                0.76054,                0.91527,                  0.816,                 0.9068,                 0.7313,                      0,                      0,                    inf,                      0,               0.002773,               0.002773,               0.002773
                     75,                0.45899,                0.79948,                0.26897,                0.93106,                0.87823,                0.86523,                0.92414,                0.76813,                0.87062,                0.85856,                0.91089,                0.73405,                      0,                      0,                    inf,                      0,               0.002674,               0.002674,               0.002674
                     76,                0.46276,                0.80508,                0.27181,                 0.9385,                0.87835,                0.81606,                0.89686,                0.75506,                0.86885,                0.80951,                 0.8875,                0.72085,                      0,                      0,                    inf,                      0,               0.002575,               0.002575,               0.002575
                     77,                0.45364,                0.81818,                0.26733,                0.93015,                0.93016,                0.82251,                0.91602,                0.75859,                0.91983,                0.81464,                0.90101,                0.72641,                      0,                      0,                    inf,                      0,               0.002476,               0.002476,               0.002476
                     78,                0.44515,                0.78558,                0.26022,                0.92941,                0.89103,                0.86477,                0.91678,                 0.7729,                0.87829,                0.86672,                0.90513,                0.73326,                      0,                      0,                    inf,                      0,               0.002377,               0.002377,               0.002377
                     79,                0.45092,                  0.783,                0.26366,                0.92694,                0.81911,                 0.9043,                0.91286,                0.78107,                0.81233,                0.89777,                0.89928,                 0.7361,                      0,                      0,                    inf,                      0,               0.002278,               0.002278,               0.002278
                     80,                0.44273,                0.78083,                 0.2565,                0.92429,                0.87812,                0.85548,                0.91383,                0.77749,                0.88602,                0.86727,                0.90656,                0.73867,                      0,                      0,                    inf,                      0,               0.002179,               0.002179,               0.002179
                     81,                0.44543,                0.80698,                0.25565,                0.92371,                0.89298,                 0.8601,                0.90595,                0.77873,                0.89219,                0.86125,                0.89811,                0.73691,                      0,                      0,                    inf,                      0,                0.00208,                0.00208,                0.00208
                     82,                0.43808,                0.77073,                0.24972,                0.92262,                0.89333,                 0.8745,                0.91497,                0.78951,                 0.8926,                 0.8752,                0.90425,                0.74475,                      0,                      0,                    inf,                      0,               0.001981,               0.001981,               0.001981
                     83,                0.43873,                0.78706,                0.25098,                0.92328,                0.91446,                0.84305,                0.91019,                0.77941,                0.90715,                0.85681,                0.91035,                0.74605,                      0,                      0,                    inf,                      0,               0.001882,               0.001882,               0.001882
                     84,                0.43969,                0.77118,                0.25137,                0.92417,                0.91552,                0.86657,                0.92095,                0.78442,                0.90683,                0.85907,                0.90887,                0.74289,                      0,                      0,                    inf,                      0,               0.001783,               0.001783,               0.001783
                     85,                0.42941,                0.75622,                0.24379,                0.92001,                0.89215,                0.88562,                0.92283,                0.78942,                0.88653,                0.88027,                0.91044,                0.74851,                      0,                      0,                    inf,                      0,               0.001684,               0.001684,               0.001684
                     86,                0.42348,                0.74737,                0.23806,                0.91433,                0.88599,                   0.87,                0.91621,                0.78021,                0.87873,                0.86107,                0.90449,                0.74404,                      0,                      0,                    inf,                      0,               0.001585,               0.001585,               0.001585
                     87,                0.42175,                0.77338,                0.23927,                 0.9095,                0.91295,                0.88369,                 0.9231,                0.78759,                0.90003,                0.87055,                0.90721,                 0.7488,                      0,                      0,                    inf,                      0,               0.001486,               0.001486,               0.001486
                     88,                 0.4331,                0.77588,                0.24097,                0.91807,                0.88119,                 0.8902,                0.91826,                0.78437,                0.87978,                0.86802,                0.90086,                0.74067,                      0,                      0,                    inf,                      0,               0.001387,               0.001387,               0.001387
                     89,                0.42046,                0.75758,                0.23611,                0.91265,                0.92181,                0.85474,                0.91764,                0.77922,                0.91323,                0.84787,                0.90489,                0.74356,                      0,                      0,                    inf,                      0,               0.001288,               0.001288,               0.001288
                     90,                0.35943,                0.70523,                0.20925,                0.89041,                0.90128,                0.86842,                0.91246,                0.77308,                0.89316,                 0.8605,                0.90056,                0.73779,                      0,                      0,                    inf,                      0,               0.001189,               0.001189,               0.001189
                     91,                0.35215,                0.68126,                0.19405,                0.88372,                0.94271,                0.84498,                0.91814,                0.78204,                0.93538,                0.83872,                0.90469,                0.74267,                      0,                      0,                    inf,                      0,                0.00109,                0.00109,                0.00109
                     92,                 0.3453,                0.66105,                0.18732,                0.87746,                0.93193,                0.86699,                0.92497,                0.78763,                 0.9243,                0.86051,                0.91298,                0.75201,                      0,                      0,                    inf,                      0,               0.000991,               0.000991,               0.000991
                     93,                0.34761,                0.67803,                0.18882,                0.88112,                0.89783,                0.85689,                0.91202,                0.77725,                0.89285,                0.85015,                 0.9023,                0.75156,                      0,                      0,                    inf,                      0,               0.000892,               0.000892,               0.000892
                     94,                0.34112,                 0.6473,                  0.185,                0.88361,                0.92335,                0.85695,                0.91331,                0.77777,                0.92711,                0.84595,                0.90098,                0.74469,                      0,                      0,                    inf,                      0,               0.000793,               0.000793,               0.000793
                     95,                0.33511,                0.65916,                0.17918,                0.87145,                0.90564,                0.86147,                0.91068,                0.77238,                0.91883,                0.86058,                0.89663,                0.73786,                      0,                      0,                    inf,                      0,               0.000694,               0.000694,               0.000694
                     96,                0.32948,                0.64432,                0.17874,                0.87345,                0.92092,                0.86369,                0.91518,                0.77971,                0.91429,                0.85659,                0.89915,                0.74563,                      0,                      0,                    inf,                      0,               0.000595,               0.000595,               0.000595
                     97,                0.32847,                  0.635,                0.17157,                0.87279,                0.91819,                0.86495,                0.91491,                0.77921,                0.92345,                0.85855,                0.90382,                0.74668,                      0,                      0,                    inf,                      0,               0.000496,               0.000496,               0.000496
                     98,                0.32443,                0.63395,                0.17024,                0.86773,                0.92645,                 0.8504,                0.91178,                0.77888,                0.92909,                0.85154,                0.90219,                0.74377,                      0,                      0,                    inf,                      0,               0.000397,               0.000397,               0.000397
                     99,                0.32495,                0.64296,                0.16614,                0.86728,                0.92487,                 0.8635,                0.91483,                0.78109,                0.93211,                0.85253,                0.90577,                 0.7475,                      0,                      0,                    inf,                      0,               0.000298,               0.000298,               0.000298
